"","treatment","time","temp","expt"
"12590","32_5",467,34.5447891134799,4
"12591","22_0",468,22,3
"12592","22_5",468,25.8649633848767,3
"12593","22_9",468,28.956934092778,3
"12594","22_13",468,32.0489048006793,3
"12595","28_0",468,28,4
"12596","30_0",468,30,4
"12597","32_0",468,32,4
"12598","28_5",468,31.8649633848767,4
"12599","30_5",468,33.8649633848767,4
"12600","32_5",468,35.8649633848767,4
"12601","22_0",469,22,3
"12602","22_5",469,26.7086974639866,3
"12603","22_9",469,30.475655435176,3
"12604","22_13",469,34.2426134063653,3
"12605","28_0",469,28,4
"12606","30_0",469,30,4
"12607","32_0",469,32,4
"12608","28_5",469,32.7086974639866,4
"12609","30_5",469,34.7086974639866,4
"12610","32_5",469,36.7086974639867,4
"12611","22_0",470,22,3
"12612","22_5",470,26.9732483682071,3
"12613","22_9",470,30.9518470627728,3
"12614","22_13",470,34.9304457573385,3
"12615","28_0",470,28,4
"12616","30_0",470,30,4
"12617","32_0",470,32,4
"12618","28_5",470,32.9732483682071,4
"12619","30_5",470,34.9732483682071,4
"12620","32_5",470,36.9732483682071,4
"12621","22_0",471,22,3
"12622","22_5",471,26.6535967752016,3
"12623","22_9",471,30.3764741953628,3
"12624","22_13",471,34.0993516155241,3
"12625","28_0",471,28,4
"12626","30_0",471,30,4
"12627","32_0",471,32,4
"12628","28_5",471,32.6535967752016,4
"12629","30_5",471,34.6535967752016,4
"12630","32_5",471,36.6535967752016,4
"12631","22_0",472,22,3
"12632","22_5",472,25.8393032273259,3
"12633","22_9",472,28.9107458091866,3
"12634","22_13",472,31.9821883910473,3
"12635","28_0",472,28,4
"12636","30_0",472,30,4
"12637","32_0",472,32,4
"12638","28_5",472,31.8393032273259,4
"12639","30_5",472,33.8393032273259,4
"12640","32_5",472,35.8393032273259,4
"12641","22_0",473,22,3
"12642","22_5",473,24.6902439859506,3
"12643","22_9",473,26.842439174711,3
"12644","22_13",473,28.9946343634714,3
"12645","28_0",473,28,4
"12646","30_0",473,30,4
"12647","32_0",473,32,4
"12648","28_5",473,30.6902439859506,4
"12649","30_5",473,32.6902439859506,4
"12650","32_5",473,34.6902439859506,4
"12651","22_0",474,22,3
"12652","22_5",474,23.3977462534548,3
"12653","22_9",474,24.5159432562187,3
"12654","22_13",474,25.6341402589825,3
"12655","28_0",474,28,4
"12656","30_0",474,30,4
"12657","32_0",474,32,4
"12658","28_5",474,29.3977462534548,4
"12659","30_5",474,31.3977462534548,4
"12660","32_5",474,33.3977462534548,4
"12661","22_0",475,22,3
"12662","22_5",475,22.1412657315262,3
"12663","22_9",475,22.2542783167472,3
"12664","22_13",475,22.3672909019681,3
"12665","28_0",475,28,4
"12666","30_0",475,30,4
"12667","32_0",475,32,4
"12668","28_5",475,28.1412657315262,4
"12669","30_5",475,30.1412657315262,4
"12670","32_5",475,32.1412657315262,4
"12671","22_0",476,22,3
"12672","22_5",476,21.0516733907498,3
"12673","22_9",476,20.2930121033496,3
"12674","22_13",476,19.5343508159495,3
"12675","28_0",476,28,4
"12676","30_0",476,30,4
"12677","32_0",476,32,4
"12678","28_5",476,27.0516733907498,4
"12679","30_5",476,29.0516733907498,4
"12680","32_5",476,31.0516733907498,4
"12681","22_0",477,22,3
"12682","22_5",477,20.190213763918,3
"12683","22_9",477,18.7423847750523,3
"12684","22_13",477,17.2945557861867,3
"12685","28_0",477,28,4
"12686","30_0",477,30,4
"12687","32_0",477,32,4
"12688","28_5",477,26.190213763918,4
"12689","30_5",477,28.190213763918,4
"12690","32_5",477,30.190213763918,4
"12691","22_0",478,22,3
"12692","22_5",478,19.5478170864282,3
"12693","22_9",478,17.5860707555707,3
"12694","22_13",478,15.6243244247132,3
"12695","28_0",478,28,4
"12696","30_0",478,30,4
"12697","32_0",478,32,4
"12698","28_5",478,25.5478170864282,4
"12699","30_5",478,27.5478170864282,4
"12700","32_5",478,29.5478170864282,4
"12701","22_0",479,22,3
"12702","22_5",479,19.0638781284741,3
"12703","22_9",479,16.7149806312534,3
"12704","22_13",479,14.3660831340328,3
"12705","28_0",479,28,4
"12706","30_0",479,30,4
"12707","32_0",479,32,4
"12708","28_5",479,25.0638781284741,4
"12709","30_5",479,27.0638781284741,4
"12710","32_5",479,29.0638781284741,4
"12711","22_0",480,22,3
"12712","22_5",480,18.6583558163038,3
"12713","22_9",480,15.9850404693469,3
"12714","22_13",480,13.3117251223899,3
"12715","28_0",480,28,4
"12716","30_0",480,30,4
"12717","32_0",480,32,4
"12718","28_5",480,24.6583558163038,4
"12719","30_5",480,26.6583558163038,4
"12720","32_5",480,28.6583558163038,4
"12721","22_0",481,22,3
"12722","22_5",481,18.2675117081629,3
"12723","22_9",481,15.2815210746932,3
"12724","22_13",481,12.2955304412235,3
"12725","28_0",481,28,4
"12726","30_0",481,30,4
"12727","32_0",481,32,4
"12728","28_5",481,24.2675117081629,4
"12729","30_5",481,26.2675117081629,4
"12730","32_5",481,28.2675117081629,4
"12731","22_0",482,22,3
"12732","22_5",482,17.8727372846728,3
"12733","22_9",482,14.570927112411,3
"12734","22_13",482,11.2691169401492,3
"12735","28_0",482,28,4
"12736","30_0",482,30,4
"12737","32_0",482,32,4
"12738","28_5",482,23.8727372846728,4
"12739","30_5",482,25.8727372846728,4
"12740","32_5",482,27.8727372846728,4
"12741","22_0",483,22,3
"12742","22_5",483,17.5139451549939,3
"12743","22_9",483,13.925101278989,3
"12744","22_13",483,10.3362574029841,3
"12745","28_0",483,28,4
"12746","30_0",483,30,4
"12747","32_0",483,32,4
"12748","28_5",483,23.5139451549939,4
"12749","30_5",483,25.5139451549939,4
"12750","32_5",483,27.5139451549939,4
"12751","22_0",484,22,3
"12752","22_5",484,17.2833632243736,3
"12753","22_9",484,13.5100538038724,3
"12754","22_13",484,9.73674438337124,3
"12755","28_0",484,28,4
"12756","30_0",484,30,4
"12757","32_0",484,32,4
"12758","28_5",484,23.2833632243736,4
"12759","30_5",484,25.2833632243736,4
"12760","32_5",484,27.2833632243736,4
"12761","22_0",485,22,3
"12762","22_5",485,17.3010887720954,3
"12763","22_9",485,13.5419597897717,3
"12764","22_13",485,9.78283080744801,3
"12765","28_0",485,28,4
"12766","30_0",485,30,4
"12767","32_0",485,32,4
"12768","28_5",485,23.3010887720954,4
"12769","30_5",485,25.3010887720954,4
"12770","32_5",485,27.3010887720954,4
"12771","22_0",486,22,3
"12772","22_5",486,17.6789345453647,3
"12773","22_9",486,14.2220821816565,3
"12774","22_13",486,10.7652298179482,3
"12775","28_0",486,28,4
"12776","30_0",486,30,4
"12777","32_0",486,32,4
"12778","28_5",486,23.6789345453647,4
"12779","30_5",486,25.6789345453647,4
"12780","32_5",486,27.6789345453647,4
"12781","22_0",487,22,3
"12782","22_5",487,18.4825250963243,3
"12783","22_9",487,15.6685451733837,3
"12784","22_13",487,12.8545652504431,3
"12785","28_0",487,28,4
"12786","30_0",487,30,4
"12787","32_0",487,32,4
"12788","28_5",487,24.4825250963243,4
"12789","30_5",487,26.4825250963243,4
"12790","32_5",487,28.4825250963243,4
"12791","22_0",488,22,3
"12792","22_5",488,19.7023409563703,3
"12793","22_9",488,17.8642137214665,3
"12794","22_13",488,16.0260864865628,3
"12795","28_0",488,28,4
"12796","30_0",488,30,4
"12797","32_0",488,32,4
"12798","28_5",488,25.7023409563703,4
"12799","30_5",488,27.7023409563703,4
"12800","32_5",488,29.7023409563703,4
"12801","22_0",489,22,3
"12802","22_5",489,21.2422443058866,3
"12803","22_9",489,20.6360397505958,3
"12804","22_13",489,20.0298351953051,3
"12805","28_0",489,28,4
"12806","30_0",489,30,4
"12807","32_0",489,32,4
"12808","28_5",489,27.2422443058866,4
"12809","30_5",489,29.2422443058866,4
"12810","32_5",489,31.2422443058866,4
"12811","22_0",490,22,3
"12812","22_5",490,22.9295164618724,3
"12813","22_9",490,23.6731296313703,3
"12814","22_13",490,24.4167428008682,3
"12815","28_0",490,28,4
"12816","30_0",490,30,4
"12817","32_0",490,32,4
"12818","28_5",490,28.9295164618724,4
"12819","30_5",490,30.9295164618724,4
"12820","32_5",490,32.9295164618724,4
"12821","22_0",491,22,3
"12822","22_5",491,24.5447891134799,3
"12823","22_9",491,26.5806204042639,3
"12824","22_13",491,28.6164516950478,3
"12825","28_0",491,28,4
"12826","30_0",491,30,4
"12827","32_0",491,32,4
"12828","28_5",491,30.5447891134799,4
"12829","30_5",491,32.5447891134799,4
"12830","32_5",491,34.5447891134799,4
"12831","22_0",492,22,3
"12832","22_5",492,25.8649633848767,3
"12833","22_9",492,28.956934092778,3
"12834","22_13",492,32.0489048006793,3
"12835","28_0",492,28,4
"12836","30_0",492,30,4
"12837","32_0",492,32,4
"12838","28_5",492,31.8649633848767,4
"12839","30_5",492,33.8649633848767,4
"12840","32_5",492,35.8649633848767,4
"12841","22_0",493,22,3
"12842","22_5",493,26.7086974639866,3
"12843","22_9",493,30.475655435176,3
"12844","22_13",493,34.2426134063653,3
"12845","28_0",493,28,4
"12846","30_0",493,30,4
"12847","32_0",493,32,4
"12848","28_5",493,32.7086974639866,4
"12849","30_5",493,34.7086974639866,4
"12850","32_5",493,36.7086974639867,4
"12851","22_0",494,22,3
"12852","22_5",494,26.9732483682071,3
"12853","22_9",494,30.9518470627728,3
"12854","22_13",494,34.9304457573385,3
"12855","28_0",494,28,4
"12856","30_0",494,30,4
"12857","32_0",494,32,4
"12858","28_5",494,32.9732483682071,4
"12859","30_5",494,34.9732483682071,4
"12860","32_5",494,36.9732483682071,4
"12861","22_0",495,22,3
"12862","22_5",495,26.6535967752016,3
"12863","22_9",495,30.3764741953628,3
"12864","22_13",495,34.0993516155241,3
"12865","28_0",495,28,4
"12866","30_0",495,30,4
"12867","32_0",495,32,4
"12868","28_5",495,32.6535967752016,4
"12869","30_5",495,34.6535967752016,4
"12870","32_5",495,36.6535967752016,4
"12871","22_0",496,22,3
"12872","22_5",496,25.8393032273259,3
"12873","22_9",496,28.9107458091866,3
"12874","22_13",496,31.9821883910473,3
"12875","28_0",496,28,4
"12876","30_0",496,30,4
"12877","32_0",496,32,4
"12878","28_5",496,31.8393032273259,4
"12879","30_5",496,33.8393032273259,4
"12880","32_5",496,35.8393032273259,4
"12881","22_0",497,22,3
"12882","22_5",497,24.6902439859506,3
"12883","22_9",497,26.842439174711,3
"12884","22_13",497,28.9946343634714,3
"12885","28_0",497,28,4
"12886","30_0",497,30,4
"12887","32_0",497,32,4
"12888","28_5",497,30.6902439859506,4
"12889","30_5",497,32.6902439859506,4
"12890","32_5",497,34.6902439859506,4
"12891","22_0",498,22,3
"12892","22_5",498,23.3977462534548,3
"12893","22_9",498,24.5159432562187,3
"12894","22_13",498,25.6341402589825,3
"12895","28_0",498,28,4
"12896","30_0",498,30,4
"12897","32_0",498,32,4
"12898","28_5",498,29.3977462534548,4
"12899","30_5",498,31.3977462534548,4
"12900","32_5",498,33.3977462534548,4
"12901","22_0",499,22,3
"12902","22_5",499,22.1412657315262,3
"12903","22_9",499,22.2542783167472,3
"12904","22_13",499,22.3672909019681,3
"12905","28_0",499,28,4
"12906","30_0",499,30,4
"12907","32_0",499,32,4
"12908","28_5",499,28.1412657315262,4
"12909","30_5",499,30.1412657315262,4
"12910","32_5",499,32.1412657315262,4
"12911","22_0",500,22,3
"12912","22_5",500,21.0516733907498,3
"12913","22_9",500,20.2930121033496,3
"12914","22_13",500,19.5343508159495,3
"12915","28_0",500,28,4
"12916","30_0",500,30,4
"12917","32_0",500,32,4
"12918","28_5",500,27.0516733907498,4
"12919","30_5",500,29.0516733907498,4
"12920","32_5",500,31.0516733907498,4
"12921","22_0",501,22,3
"12922","22_5",501,20.190213763918,3
"12923","22_9",501,18.7423847750523,3
"12924","22_13",501,17.2945557861867,3
"12925","28_0",501,28,4
"12926","30_0",501,30,4
"12927","32_0",501,32,4
"12928","28_5",501,26.190213763918,4
"12929","30_5",501,28.190213763918,4
"12930","32_5",501,30.190213763918,4
"12931","22_0",502,22,3
"12932","22_5",502,19.5478170864282,3
"12933","22_9",502,17.5860707555707,3
"12934","22_13",502,15.6243244247132,3
"12935","28_0",502,28,4
"12936","30_0",502,30,4
"12937","32_0",502,32,4
"12938","28_5",502,25.5478170864282,4
"12939","30_5",502,27.5478170864282,4
"12940","32_5",502,29.5478170864282,4
"12941","22_0",503,22,3
"12942","22_5",503,19.0638781284741,3
"12943","22_9",503,16.7149806312534,3
"12944","22_13",503,14.3660831340328,3
"12945","28_0",503,28,4
"12946","30_0",503,30,4
"12947","32_0",503,32,4
"12948","28_5",503,25.0638781284741,4
"12949","30_5",503,27.0638781284741,4
"12950","32_5",503,29.0638781284741,4
"12951","22_0",504,22,3
"12952","22_5",504,18.6583558163038,3
"12953","22_9",504,15.9850404693469,3
"12954","22_13",504,13.3117251223899,3
"12955","28_0",504,28,4
"12956","30_0",504,30,4
"12957","32_0",504,32,4
"12958","28_5",504,24.6583558163038,4
"12959","30_5",504,26.6583558163038,4
"12960","32_5",504,28.6583558163038,4
"12961","22_0",505,22,3
"12962","22_5",505,18.2675117081629,3
"12963","22_9",505,15.2815210746932,3
"12964","22_13",505,12.2955304412235,3
"12965","28_0",505,28,4
"12966","30_0",505,30,4
"12967","32_0",505,32,4
"12968","28_5",505,24.2675117081629,4
"12969","30_5",505,26.2675117081629,4
"12970","32_5",505,28.2675117081629,4
"12971","22_0",506,22,3
"12972","22_5",506,17.8727372846728,3
"12973","22_9",506,14.570927112411,3
"12974","22_13",506,11.2691169401492,3
"12975","28_0",506,28,4
"12976","30_0",506,30,4
"12977","32_0",506,32,4
"12978","28_5",506,23.8727372846728,4
"12979","30_5",506,25.8727372846728,4
"12980","32_5",506,27.8727372846728,4
"12981","22_0",507,22,3
"12982","22_5",507,17.5139451549939,3
"12983","22_9",507,13.925101278989,3
"12984","22_13",507,10.3362574029841,3
"12985","28_0",507,28,4
"12986","30_0",507,30,4
"12987","32_0",507,32,4
"12988","28_5",507,23.5139451549939,4
"12989","30_5",507,25.5139451549939,4
"12990","32_5",507,27.5139451549939,4
"12991","22_0",508,22,3
"12992","22_5",508,17.2833632243736,3
"12993","22_9",508,13.5100538038724,3
"12994","22_13",508,9.73674438337124,3
"12995","28_0",508,28,4
"12996","30_0",508,30,4
"12997","32_0",508,32,4
"12998","28_5",508,23.2833632243736,4
"12999","30_5",508,25.2833632243736,4
"13000","32_5",508,27.2833632243736,4
"13001","22_0",509,22,3
"13002","22_5",509,17.3010887720954,3
"13003","22_9",509,13.5419597897717,3
"13004","22_13",509,9.78283080744801,3
"13005","28_0",509,28,4
"13006","30_0",509,30,4
"13007","32_0",509,32,4
"13008","28_5",509,23.3010887720954,4
"13009","30_5",509,25.3010887720954,4
"13010","32_5",509,27.3010887720954,4
"13011","22_0",510,22,3
"13012","22_5",510,17.6789345453647,3
"13013","22_9",510,14.2220821816565,3
"13014","22_13",510,10.7652298179482,3
"13015","28_0",510,28,4
"13016","30_0",510,30,4
"13017","32_0",510,32,4
"13018","28_5",510,23.6789345453647,4
"13019","30_5",510,25.6789345453647,4
"13020","32_5",510,27.6789345453647,4
"13021","22_0",511,22,3
"13022","22_5",511,18.4825250963243,3
"13023","22_9",511,15.6685451733837,3
"13024","22_13",511,12.8545652504431,3
"13025","28_0",511,28,4
"13026","30_0",511,30,4
"13027","32_0",511,32,4
"13028","28_5",511,24.4825250963243,4
"13029","30_5",511,26.4825250963243,4
"13030","32_5",511,28.4825250963243,4
"13031","22_0",512,22,3
"13032","22_5",512,19.7023409563703,3
"13033","22_9",512,17.8642137214665,3
"13034","22_13",512,16.0260864865628,3
"13035","28_0",512,28,4
"13036","30_0",512,30,4
"13037","32_0",512,32,4
"13038","28_5",512,25.7023409563703,4
"13039","30_5",512,27.7023409563703,4
"13040","32_5",512,29.7023409563703,4
"13041","22_0",513,22,3
"13042","22_5",513,21.2422443058866,3
"13043","22_9",513,20.6360397505958,3
"13044","22_13",513,20.0298351953051,3
"13045","28_0",513,28,4
"13046","30_0",513,30,4
"13047","32_0",513,32,4
"13048","28_5",513,27.2422443058866,4
"13049","30_5",513,29.2422443058866,4
"13050","32_5",513,31.2422443058866,4
"13051","22_0",514,22,3
"13052","22_5",514,22.9295164618724,3
"13053","22_9",514,23.6731296313703,3
"13054","22_13",514,24.4167428008682,3
"13055","28_0",514,28,4
"13056","30_0",514,30,4
"13057","32_0",514,32,4
"13058","28_5",514,28.9295164618724,4
"13059","30_5",514,30.9295164618724,4
"13060","32_5",514,32.9295164618724,4
"13061","22_0",515,22,3
"13062","22_5",515,24.5447891134799,3
"13063","22_9",515,26.5806204042639,3
"13064","22_13",515,28.6164516950478,3
"13065","28_0",515,28,4
"13066","30_0",515,30,4
"13067","32_0",515,32,4
"13068","28_5",515,30.5447891134799,4
"13069","30_5",515,32.5447891134799,4
"13070","32_5",515,34.5447891134799,4
"13071","22_0",516,22,3
"13072","22_5",516,25.8649633848767,3
"13073","22_9",516,28.956934092778,3
"13074","22_13",516,32.0489048006793,3
"13075","28_0",516,28,4
"13076","30_0",516,30,4
"13077","32_0",516,32,4
"13078","28_5",516,31.8649633848767,4
"13079","30_5",516,33.8649633848767,4
"13080","32_5",516,35.8649633848767,4
"13081","22_0",517,22,3
"13082","22_5",517,26.7086974639866,3
"13083","22_9",517,30.475655435176,3
"13084","22_13",517,34.2426134063653,3
"13085","28_0",517,28,4
"13086","30_0",517,30,4
"13087","32_0",517,32,4
"13088","28_5",517,32.7086974639866,4
"13089","30_5",517,34.7086974639866,4
"13090","32_5",517,36.7086974639867,4
"13091","22_0",518,22,3
"13092","22_5",518,26.9732483682071,3
"13093","22_9",518,30.9518470627728,3
"13094","22_13",518,34.9304457573385,3
"13095","28_0",518,28,4
"13096","30_0",518,30,4
"13097","32_0",518,32,4
"13098","28_5",518,32.9732483682071,4
"13099","30_5",518,34.9732483682071,4
"13100","32_5",518,36.9732483682071,4
"13101","22_0",519,22,3
"13102","22_5",519,26.6535967752016,3
"13103","22_9",519,30.3764741953628,3
"13104","22_13",519,34.0993516155241,3
"13105","28_0",519,28,4
"13106","30_0",519,30,4
"13107","32_0",519,32,4
"13108","28_5",519,32.6535967752016,4
"13109","30_5",519,34.6535967752016,4
"13110","32_5",519,36.6535967752016,4
"13111","22_0",520,22,3
"13112","22_5",520,25.8393032273259,3
"13113","22_9",520,28.9107458091866,3
"13114","22_13",520,31.9821883910473,3
"13115","28_0",520,28,4
"13116","30_0",520,30,4
"13117","32_0",520,32,4
"13118","28_5",520,31.8393032273259,4
"13119","30_5",520,33.8393032273259,4
"13120","32_5",520,35.8393032273259,4
"13121","22_0",521,22,3
"13122","22_5",521,24.6902439859506,3
"13123","22_9",521,26.842439174711,3
"13124","22_13",521,28.9946343634714,3
"13125","28_0",521,28,4
"13126","30_0",521,30,4
"13127","32_0",521,32,4
"13128","28_5",521,30.6902439859506,4
"13129","30_5",521,32.6902439859506,4
"13130","32_5",521,34.6902439859506,4
"13131","22_0",522,22,3
"13132","22_5",522,23.3977462534548,3
"13133","22_9",522,24.5159432562187,3
"13134","22_13",522,25.6341402589825,3
"13135","28_0",522,28,4
"13136","30_0",522,30,4
"13137","32_0",522,32,4
"13138","28_5",522,29.3977462534548,4
"13139","30_5",522,31.3977462534548,4
"13140","32_5",522,33.3977462534548,4
"13141","22_0",523,22,3
"13142","22_5",523,22.1412657315262,3
"13143","22_9",523,22.2542783167472,3
"13144","22_13",523,22.3672909019681,3
"13145","28_0",523,28,4
"13146","30_0",523,30,4
"13147","32_0",523,32,4
"13148","28_5",523,28.1412657315262,4
"13149","30_5",523,30.1412657315262,4
"13150","32_5",523,32.1412657315262,4
"13151","22_0",524,22,3
"13152","22_5",524,21.0516733907498,3
"13153","22_9",524,20.2930121033496,3
"13154","22_13",524,19.5343508159495,3
"13155","28_0",524,28,4
"13156","30_0",524,30,4
"13157","32_0",524,32,4
"13158","28_5",524,27.0516733907498,4
"13159","30_5",524,29.0516733907498,4
"13160","32_5",524,31.0516733907498,4
"13161","22_0",525,22,3
"13162","22_5",525,20.190213763918,3
"13163","22_9",525,18.7423847750523,3
"13164","22_13",525,17.2945557861867,3
"13165","28_0",525,28,4
"13166","30_0",525,30,4
"13167","32_0",525,32,4
"13168","28_5",525,26.190213763918,4
"13169","30_5",525,28.190213763918,4
"13170","32_5",525,30.190213763918,4
"13171","22_0",526,22,3
"13172","22_5",526,19.5478170864282,3
"13173","22_9",526,17.5860707555707,3
"13174","22_13",526,15.6243244247132,3
"13175","28_0",526,28,4
"13176","30_0",526,30,4
"13177","32_0",526,32,4
"13178","28_5",526,25.5478170864282,4
"13179","30_5",526,27.5478170864282,4
"13180","32_5",526,29.5478170864282,4
"13181","22_0",527,22,3
"13182","22_5",527,19.0638781284741,3
"13183","22_9",527,16.7149806312534,3
"13184","22_13",527,14.3660831340328,3
"13185","28_0",527,28,4
"13186","30_0",527,30,4
"13187","32_0",527,32,4
"13188","28_5",527,25.0638781284741,4
"13189","30_5",527,27.0638781284741,4
"13190","32_5",527,29.0638781284741,4
"13191","22_0",528,22,3
"13192","22_5",528,18.6583558163038,3
"13193","22_9",528,15.9850404693469,3
"13194","22_13",528,13.3117251223899,3
"13195","28_0",528,28,4
"13196","30_0",528,30,4
"13197","32_0",528,32,4
"13198","28_5",528,24.6583558163038,4
"13199","30_5",528,26.6583558163038,4
"13200","32_5",528,28.6583558163038,4
"13201","22_0",529,22,3
"13202","22_5",529,18.2675117081629,3
"13203","22_9",529,15.2815210746932,3
"13204","22_13",529,12.2955304412235,3
"13205","28_0",529,28,4
"13206","30_0",529,30,4
"13207","32_0",529,32,4
"13208","28_5",529,24.2675117081629,4
"13209","30_5",529,26.2675117081629,4
"13210","32_5",529,28.2675117081629,4
"13211","22_0",530,22,3
"13212","22_5",530,17.8727372846728,3
"13213","22_9",530,14.570927112411,3
"13214","22_13",530,11.2691169401492,3
"13215","28_0",530,28,4
"13216","30_0",530,30,4
"13217","32_0",530,32,4
"13218","28_5",530,23.8727372846728,4
"13219","30_5",530,25.8727372846728,4
"13220","32_5",530,27.8727372846728,4
"13221","22_0",531,22,3
"13222","22_5",531,17.5139451549939,3
"13223","22_9",531,13.925101278989,3
"13224","22_13",531,10.3362574029841,3
"13225","28_0",531,28,4
"13226","30_0",531,30,4
"13227","32_0",531,32,4
"13228","28_5",531,23.5139451549939,4
"13229","30_5",531,25.5139451549939,4
"13230","32_5",531,27.5139451549939,4
"13231","22_0",532,22,3
"13232","22_5",532,17.2833632243736,3
"13233","22_9",532,13.5100538038724,3
"13234","22_13",532,9.73674438337124,3
"13235","28_0",532,28,4
"13236","30_0",532,30,4
"13237","32_0",532,32,4
"13238","28_5",532,23.2833632243736,4
"13239","30_5",532,25.2833632243736,4
"13240","32_5",532,27.2833632243736,4
"13241","22_0",533,22,3
"13242","22_5",533,17.3010887720954,3
"13243","22_9",533,13.5419597897717,3
"13244","22_13",533,9.78283080744801,3
"13245","28_0",533,28,4
"13246","30_0",533,30,4
"13247","32_0",533,32,4
"13248","28_5",533,23.3010887720954,4
"13249","30_5",533,25.3010887720954,4
"13250","32_5",533,27.3010887720954,4
"13251","22_0",534,22,3
"13252","22_5",534,17.6789345453647,3
"13253","22_9",534,14.2220821816565,3
"13254","22_13",534,10.7652298179482,3
"13255","28_0",534,28,4
"13256","30_0",534,30,4
"13257","32_0",534,32,4
"13258","28_5",534,23.6789345453647,4
"13259","30_5",534,25.6789345453647,4
"13260","32_5",534,27.6789345453647,4
"13261","22_0",535,22,3
"13262","22_5",535,18.4825250963243,3
"13263","22_9",535,15.6685451733837,3
"13264","22_13",535,12.8545652504431,3
"13265","28_0",535,28,4
"13266","30_0",535,30,4
"13267","32_0",535,32,4
"13268","28_5",535,24.4825250963243,4
"13269","30_5",535,26.4825250963243,4
"13270","32_5",535,28.4825250963243,4
"13271","22_0",536,22,3
"13272","22_5",536,19.7023409563703,3
"13273","22_9",536,17.8642137214665,3
"13274","22_13",536,16.0260864865628,3
"13275","28_0",536,28,4
"13276","30_0",536,30,4
"13277","32_0",536,32,4
"13278","28_5",536,25.7023409563703,4
"13279","30_5",536,27.7023409563703,4
"13280","32_5",536,29.7023409563703,4
"13281","22_0",537,22,3
"13282","22_5",537,21.2422443058866,3
"13283","22_9",537,20.6360397505958,3
"13284","22_13",537,20.0298351953051,3
"13285","28_0",537,28,4
"13286","30_0",537,30,4
"13287","32_0",537,32,4
"13288","28_5",537,27.2422443058866,4
"13289","30_5",537,29.2422443058866,4
"13290","32_5",537,31.2422443058866,4
"13291","22_0",538,22,3
"13292","22_5",538,22.9295164618724,3
"13293","22_9",538,23.6731296313703,3
"13294","22_13",538,24.4167428008682,3
"13295","28_0",538,28,4
"13296","30_0",538,30,4
"13297","32_0",538,32,4
"13298","28_5",538,28.9295164618724,4
"13299","30_5",538,30.9295164618724,4
"13300","32_5",538,32.9295164618724,4
"13301","22_0",539,22,3
"13302","22_5",539,24.5447891134799,3
"13303","22_9",539,26.5806204042639,3
"13304","22_13",539,28.6164516950478,3
"13305","28_0",539,28,4
"13306","30_0",539,30,4
"13307","32_0",539,32,4
"13308","28_5",539,30.5447891134799,4
"13309","30_5",539,32.5447891134799,4
"13310","32_5",539,34.5447891134799,4
"13311","22_0",540,22,3
"13312","22_5",540,25.8649633848767,3
"13313","22_9",540,28.956934092778,3
"13314","22_13",540,32.0489048006793,3
"13315","28_0",540,28,4
"13316","30_0",540,30,4
"13317","32_0",540,32,4
"13318","28_5",540,31.8649633848767,4
"13319","30_5",540,33.8649633848767,4
"13320","32_5",540,35.8649633848767,4
"13321","22_0",541,22,3
"13322","22_5",541,26.7086974639866,3
"13323","22_9",541,30.475655435176,3
"13324","22_13",541,34.2426134063653,3
"13325","28_0",541,28,4
"13326","30_0",541,30,4
"13327","32_0",541,32,4
"13328","28_5",541,32.7086974639866,4
"13329","30_5",541,34.7086974639866,4
"13330","32_5",541,36.7086974639867,4
"13331","22_0",542,22,3
"13332","22_5",542,26.9732483682071,3
"13333","22_9",542,30.9518470627728,3
"13334","22_13",542,34.9304457573385,3
"13335","28_0",542,28,4
"13336","30_0",542,30,4
"13337","32_0",542,32,4
"13338","28_5",542,32.9732483682071,4
"13339","30_5",542,34.9732483682071,4
"13340","32_5",542,36.9732483682071,4
"13341","22_0",543,22,3
"13342","22_5",543,26.6535967752016,3
"13343","22_9",543,30.3764741953628,3
"13344","22_13",543,34.0993516155241,3
"13345","28_0",543,28,4
"13346","30_0",543,30,4
"13347","32_0",543,32,4
"13348","28_5",543,32.6535967752016,4
"13349","30_5",543,34.6535967752016,4
"13350","32_5",543,36.6535967752016,4
"13351","22_0",544,22,3
"13352","22_5",544,25.8393032273259,3
"13353","22_9",544,28.9107458091866,3
"13354","22_13",544,31.9821883910473,3
"13355","28_0",544,28,4
"13356","30_0",544,30,4
"13357","32_0",544,32,4
"13358","28_5",544,31.8393032273259,4
"13359","30_5",544,33.8393032273259,4
"13360","32_5",544,35.8393032273259,4
"13361","22_0",545,22,3
"13362","22_5",545,24.6902439859506,3
"13363","22_9",545,26.842439174711,3
"13364","22_13",545,28.9946343634714,3
"13365","28_0",545,28,4
"13366","30_0",545,30,4
"13367","32_0",545,32,4
"13368","28_5",545,30.6902439859506,4
"13369","30_5",545,32.6902439859506,4
"13370","32_5",545,34.6902439859506,4
"13371","22_0",546,22,3
"13372","22_5",546,23.3977462534548,3
"13373","22_9",546,24.5159432562187,3
"13374","22_13",546,25.6341402589825,3
"13375","28_0",546,28,4
"13376","30_0",546,30,4
"13377","32_0",546,32,4
"13378","28_5",546,29.3977462534548,4
"13379","30_5",546,31.3977462534548,4
"13380","32_5",546,33.3977462534548,4
"13381","22_0",547,22,3
"13382","22_5",547,22.1412657315262,3
"13383","22_9",547,22.2542783167472,3
"13384","22_13",547,22.3672909019681,3
"13385","28_0",547,28,4
